PGPGRP,CTPPGD,PGPRDC,PGDESC,TOTAV01
4180 ,Empire Hearth Accessories     ,WBL44HBR                           ,"44""TRAD BRICK MOCHA- WBL44FBOF",.00                      
4180 ,Empire Hearth Accessories     ,WBL44HGR                           ,"44""HERR BRICK GRAY - WBL44FBOF",2.00                     
4180 ,Empire Hearth Accessories     ,WBL44HWH                           ,"44""TRAD BRICK WHITE- WBL44FBOF",2.00                     
4180 ,Empire Hearth Accessories     ,WBL44SBL                           ,"44""SMTH BRICK BLACK- WBL44FBOF",.00                      
4180 ,Empire Hearth Accessories     ,WBL44SBR                           ,"44""SMTH BRICK MOCHA- WBL44FBOF",.00                      
4180 ,Empire Hearth Accessories     ,WBL44SGR                           ,"44""SMOOTH BRICK GRAY-WBL44FBOF",2.00                     
4180 ,Empire Hearth Accessories     ,WBL44SWH                           ,"44""SMTH BRICK WHITE- WBL44FBOF",.00                      
4180 ,Empire Hearth Accessories     ,WBL44TBL                           ,"44""TRAD BRICK BLACK- WBL44FBOF",2.00                     
4180 ,Empire Hearth Accessories     ,WBL44TBR                           ,"44""TRAD BRICK MOCHA- WBL44FBOF",.00                      
4180 ,Empire Hearth Accessories     ,WBL44TGR                           ,"44""TRAD BRICK GRAY - WBL44FBOF",2.00                     
4180 ,Empire Hearth Accessories     ,WBL44TWH                           ,"44""TRAD BRICK WHITE- WBL44FBOF",2.00                     
4180 ,Empire Hearth Accessories     ,WBL54HBL                           ,"54""TRAD BRICK BLACK- WBL54FBOF",1.00                     
4180 ,Empire Hearth Accessories     ,WBL54HBR                           ,"54""TRAD BRICK MOCHA- WBL54FBOF",.00                      
4180 ,Empire Hearth Accessories     ,WBL54HGR                           ,"54""HERR BRICK GRAY - WBL54FBOF",1.00                     
4180 ,Empire Hearth Accessories     ,WBL54HWH                           ,"54""TRAD BRICK WHITE- WBL54FBOF",1.00                     
4180 ,Empire Hearth Accessories     ,WBL54SBL                           ,"54""SMTH BRICK BLACK- WBL54FBOF",.00                      
4180 ,Empire Hearth Accessories     ,WBL54SBR                           ,"54""SMTH BRICK MOCHA- WBL54FBOF",.00                      
4180 ,Empire Hearth Accessories     ,WBL54SGR                           ,"54""SMOOTH BRICK GRAY-WBL54FBOF",1.00                     
4180 ,Empire Hearth Accessories     ,WBL54SWH                           ,"54""SMTH BRICK WHITE- WBL54FBOF",.00                      
4180 ,Empire Hearth Accessories     ,WBL54TBL                           ,"54""TRAD BRICK BLACK- WBL54FBOF",1.00                     
4180 ,Empire Hearth Accessories     ,WBL54TBR                           ,"54""TRAD BRICK MOCHA- WBL54FBOF",.00                      
4180 ,Empire Hearth Accessories     ,WBL54TGR                           ,"54""TRAD BRICK GRAY - WBL54FBOF",1.00                     
4180 ,Empire Hearth Accessories     ,WBL54TWH                           ,"54""TRAD BRICK WHITE- WBL54FBOF",1.00                     
4180 ,Empire Hearth Accessories     ,WBNID                              ,NON-INSULATED DUCT FOR WBOAK  ,1.00                     
4180 ,Empire Hearth Accessories     ,WBOAK                              ,OUTSIDE AIR KIT WBL36FBOF     ,3.00                     
4180 ,Empire Hearth Accessories     ,WB12VAI                            ,"12""VENT ATTIC INS SHLD WB36/4 ",12.00                    
4180 ,Empire Hearth Accessories     ,WB12VCAK                           ,"12""CHIMNEY AIR KIT FOR WB36/4 ",4.00                     
4180 ,Empire Hearth Accessories     ,WB12VFC                            ,"12"" CHASE TOP FLASHING WB36/44",2.00                     
4180 ,Empire Hearth Accessories     ,WB12VFS                            ,"12""VENT FIRESTOP ASSY WB36/44 ",18.00                    
4180 ,Empire Hearth Accessories     ,WB12VFTC                           ,"12"" TALL CONE FLASHING WB36/44",2.00                     
4180 ,Empire Hearth Accessories     ,WB12VF05                           ,"12"" FLASHNG 2/12-5/12 WB36/44 ",3.00                     
4180 ,Empire Hearth Accessories     ,WB12VF10                           ,"12"" FLASHNG 6/12-10/12 WB36/44",10.00                    
4180 ,Empire Hearth Accessories     ,WB12VPC                            ,"12"" BLK PNTD CHIM CAP WB36/44 ",2.00                     
4180 ,Empire Hearth Accessories     ,WB12VRC                            ,"12"" RAIN CAP FOR WB36/44      ",.00                      
4180 ,Empire Hearth Accessories     ,WB12VRCC                           ,"12"" ROUND CHIM CAP FOR WB36/44",11.00                    
4180 ,Empire Hearth Accessories     ,WB12VRS                            ,"12""VENT RAD SHIELD FOR WB36/44",6.00                     
4180 ,Empire Hearth Accessories     ,WB12VSB                            ,"12""VENT SUPPORT BAND WB36/44  ",12.00                    
4180 ,Empire Hearth Accessories     ,WB12VSC                            ,"12"" STORM COLLAR FOR WB36/44  ",11.00                    
4180 ,Empire Hearth Accessories     ,WB12VWB                            ,"12""VENT WALL BAND FOR WB36/44 ",12.00                    
4180 ,Empire Hearth Accessories     ,WB12V06                            ,"12""VENT 6""LENGTH FOR WB36/44  ",10.00                    
4180 ,Empire Hearth Accessories     ,WB12V12                            ,"12""VENT 12""LENGTH FOR WB36/44 ",7.00                     
4180 ,Empire Hearth Accessories     ,WB12V15E                           ,"12""VENT 15 DEG ELBOW WB36/44  ",3.00                     
4180 ,Empire Hearth Accessories     ,WB12V18                            ,"12""VENT 18""LENGTH FOR WB36/44 ",2.00                     
4180 ,Empire Hearth Accessories     ,WB12V30E                           ,"12""VENT 30 DEG ELBOW WB36/44  ",2.00                     
4180 ,Empire Hearth Accessories     ,WB12V36                            ,"12""VENT 36""LENGTH FOR WB36/44 ",3.00                     
4180 ,Empire Hearth Accessories     ,WB12V48                            ,"12""VENT 48""LENGTH FOR WB36/44 ",54.00                    
4180 ,Empire Hearth Accessories     ,WB14VAI                            ,"14""VENT ATTIC INS SHLD WB54   ",4.00                     
4180 ,Empire Hearth Accessories     ,WB14VCAK                           ,"14""CHIMNEY AIR KIT FOR WB54   ",1.00                     
4180 ,Empire Hearth Accessories     ,WB14VFC                            ,"14"" CHASE TOP FLASHING WB54   ",1.00                     
4180 ,Empire Hearth Accessories     ,WB14VFS                            ,"14""VENT FIRESTOP ASSY WB54    ",3.00                     
4180 ,Empire Hearth Accessories     ,WB14VFTC                           ,"14"" TALL CONE FLASHING WB54   ",.00                      
4180 ,Empire Hearth Accessories     ,WB14VF05                           ,"14"" FLASHNG 2/12-5/12 WB54    ",.00                      
4180 ,Empire Hearth Accessories     ,WB14VF10                           ,"14"" FLASHNG 6/12-10/12 WB54   ",3.00                     
4180 ,Empire Hearth Accessories     ,WB14VPC                            ,"14"" BLK PNTD CHIM CAP WB54    ",1.00                     
4180 ,Empire Hearth Accessories     ,WB14VRC                            ,"14"" RAIN CAP FOR WB54         ",.00                      
4180 ,Empire Hearth Accessories     ,WB14VRCC                           ,"14"" ROUND CHIM CAP FOR WB54   ",3.00                     
4180 ,Empire Hearth Accessories     ,WB14VRS                            ,"14""VENT RAD SHIELD FOR WB54   ",2.00                     
4180 ,Empire Hearth Accessories     ,WB14VSB                            ,"14""VENT SUPPORT BAND WB54     ",4.00                     
4180 ,Empire Hearth Accessories     ,WB14VSC                            ,"14"" STORM COLLAR FOR WB5      ",3.00                     
4180 ,Empire Hearth Accessories     ,WB14VWB                            ,"14""VENT WALL BAND FOR WB54    ",4.00                     
4180 ,Empire Hearth Accessories     ,WB14V06                            ,"14""VENT 6""LENGTH FOR WB54     ",2.00                     
4180 ,Empire Hearth Accessories     ,WB14V12                            ,"14""VENT 12""LENGTH FOR WB54    ",6.00                     
4180 ,Empire Hearth Accessories     ,WB14V15E                           ,"14""VENT 15 DEG ELBOW WB54     ",3.00                     
4180 ,Empire Hearth Accessories     ,WB14V18                            ,"14""VENT 18""LENGTH FOR WB54    ",7.00                     
4180 ,Empire Hearth Accessories     ,WB14V30E                           ,"14""VENT 30 DEG ELBOW WB54     ",4.00                     
4180 ,Empire Hearth Accessories     ,WB14V36                            ,"14""VENT 36""LENGTH FOR WB54    ",4.00                     
4180 ,Empire Hearth Accessories     ,WB14V48                            ,"14""VENT 48""LENGTH FOR WB54    ",13.00                    
4180 ,Empire Hearth Accessories     ,WB36HE                             ,"36""HEARTH EXT 3 PC PACK 1/2MIC",2.00                     
4180 ,Empire Hearth Accessories     ,WB44HE                             ,"44""HEARTH EXT 3 PC PACK 1/2MIC",1.00                     
4180 ,Empire Hearth Accessories     ,WB54HE                             ,"54""HEARTH EXT 3 PC PACK 1/2MIC",1.00                     
4180 ,Empire Hearth Accessories     ,WC48LSS                            ,"WEATHER COVER 48"" OL48TP      ",2.00                     
4180 ,Empire Hearth Accessories     ,WC60LSS                            ,"WEATHER COVER 60"" OL60TP      ",1.00                     
4180 ,Empire Hearth Accessories     ,WD36SS                             ,"36""SS WEATHER DOOR OP36       ",1.00                     
4180 ,Empire Hearth Accessories     ,WD42SS                             ,"42""SS WEATHER DOOR OP/OLP42   ",1.00                     
4180 ,Empire Hearth Accessories     ,WD48LSS                            ,"WEATHER DR 48"" LINEAR SS OLL48",2.00                     
4180 ,Empire Hearth Accessories     ,WD60LSS                            ,"WEATHER DR 60"" LINEAR SS OLL60",1.00                     
4180 ,Empire Hearth Accessories     ,WG48LT1                            ,"DEFLECTR GLASS 48""LINEAR OLL48",2.00                     
4180 ,Empire Hearth Accessories     ,WG484LT                            ,WIND DEFLECTOR GLASS OL48TP   ,1.00                     
4180 ,Empire Hearth Accessories     ,WG60LT1                            ,"DEFLECTR GLASS 60""LINEAR OLL60",2.00                     
4180 ,Empire Hearth Accessories     ,WG604LT                            ,WIND DEFLECTOR GLASS OL60TP   ,1.00                     
4180 ,Empire Hearth Accessories     ,WHP100                             ,"WIRE HARNES,100FT, POWER VENT ",.00                      
4180 ,Empire Hearth Accessories     ,WHP25                              ,"WIRE HARNES, 25FT, POWER VENT ",1.00                     
4180 ,Empire Hearth Accessories     ,WHP50                              ,"WIRE HARNES, 50FT, POWER VENT ",1.00                     
4180 ,Empire Hearth Accessories     ,WHP75                              ,"WIRE HARNES, 75FT, POWER VENT ",.00                      
4180 ,Empire Hearth Accessories     ,WXB10                              ,WIRING EXT KIT VFLL38/48******,9.00                     
4180 ,Empire Hearth Accessories     ,18821                              ,NG TO LP CONV KIT DVP42FP3    ,.00                      
4180 ,Empire Hearth Accessories     ,23702                              ,NG TO LP CONV KIT DVX36-FP3   ,.00                      
4180 ,Empire Hearth Accessories     ,31060                              ,"CONVERSION KIT, NAT TO LP - IP",1.00                     
4180 ,Empire Hearth Accessories     ,31771-EMPIRE                       ,LP TO NG CONV KIT MV          ,.00                      
4180 ,Empire Hearth Accessories     ,31772                              ,NG TO LP CONV KIT DVCP42BP30P ,.00                      
4180 ,Empire Hearth Accessories     ,32878                              ,NG TO LP CONV KIT DVCP42BP70P ,.00                      
4180 ,Empire Hearth Accessories     ,32882                              ,NG-LP IP CONV KIT DVD/DVCD36  ,1.00                     
4180 ,Empire Hearth Accessories     ,33768                              ,NG TO LP CONV KIT - DVCX36FP30,.00                      
4180 ,Empire Hearth Accessories     ,33770                              ,NG TO LP CONV KIT - DVCX42FP30,1.00                     
4180 ,Empire Hearth Accessories     ,33814-E                            ,"CONVERSION KIT, LP TO NG      ",.00                      
4180 ,Empire Hearth Accessories     ,33815                              ,"NG TO LP CONV KIT,OLL48FP/SP  ",2.00                     
4180 ,Empire Hearth Accessories     ,35403                              ,NG TO LP CONVERSION KIT       ,1.00                     
4180 ,Empire Hearth Accessories     ,35469                              ,NG TO LP CONV KIT DVLL60      ,.00                      
4180 ,Empire Hearth Accessories     ,35829                              ,"NG TO LP CONV KIT,OLL60FP/SP  ",1.00                     
4180 ,Empire Hearth Accessories     ,36396                              ,NG TO LP CONV KIT - DVC20 MV  ,.00                      
4180 ,Empire Hearth Accessories     ,36398                              ,NG TO LP CONV KIT - DVC26 MV  ,.00                      
4180 ,Empire Hearth Accessories     ,36400                              ,NG TO LP CONV KIT - DVC28 MV  ,.00                      
